Species ID,Park Name,Category,Order,Family,Scientific Name,Common Names,Record Status,Occurrence,Nativeness,Abundance,Seasonality,Conservation Status
LAVO-2272,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Hordeum jubatum,Fox-Tail Barley,Approved,Present,Native,Uncommon,,
LAVO-2273,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Koeleria phleoides,Bristly Koehler's-Grass,Approved,Not Confirmed,Not Native,,,
LAVO-2274,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Lolium multiflorum,Annual Ryegrass,Approved,Not Confirmed,Not Native,,,
LAVO-2275,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Lolium perenne,Perennial Ryegrass,Approved,Present,Not Native,Uncommon,,
LAVO-2276,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Melica aristata,Awned Melic,Approved,Present,Native,Uncommon,,
LAVO-2277,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Melica bulbosa,Oniongrass,Approved,Present,Native,Uncommon,,
LAVO-2278,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Melica fugax,Small Melic,Approved,Present,Native,Common,,
LAVO-2279,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Melica stricta,Nodding Melic,Approved,Present,Native,Rare,,
LAVO-2280,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Melica subulata,Alaska Melic,Approved,Present,Native,Uncommon,,
LAVO-2281,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Muhlenbergia andina,Fox-Tail Muhly,Approved,Present,Native,Common,,
LAVO-2282,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Muhlenbergia filiformis,Pullup Muhly,Approved,Present,Native,Abundant,,
LAVO-2283,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Muhlenbergia jonesii,Jones' Muhly,Approved,Present,Native,Rare,,
LAVO-2284,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Muhlenbergia richardsonis,Matted Muhly,Approved,Present,Native,Common,,
LAVO-2285,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Panicum acuminatum,None,In Review,,,,,
LAVO-2286,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Panicum capillare,Witchgrass,Approved,Present,Native,Rare,,
LAVO-2287,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Phalaris arundinacea,"Reed Canary Grass, Reed Canarygrass",In Review,,,,,
LAVO-2288,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Phleum alpinum,Mountain Timothy,Approved,Present,Native,Uncommon,,
LAVO-2289,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Phleum pratense,Common Timothy,Approved,Present,Not Native,Common,,
LAVO-2290,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Poa annua,Annual Bluegrass,Approved,Present,Not Native,Uncommon,,
LAVO-2291,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Poa bolanderi,Bolander's Bluegrass,Approved,Present,Native,Common,,
LAVO-2292,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Poa bulbosa,Bulbous Bluegrass,Approved,Present,Not Native,Common,,
LAVO-2293,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Poa cusickii ssp. epilis,Skyline Bluegrass,Approved,Present,Native,Uncommon,,
LAVO-2294,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Poa palustris,Fowl Bluegrass,Approved,Present,Not Native,Rare,,
LAVO-2295,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Poa pratensis ssp. pratensis,Kentucky Bluegrass,Approved,Present,Not Native,Common,,
LAVO-2296,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Poa pringlei,Pringle's Bluegrass,Approved,Present,Native,Uncommon,,
LAVO-2297,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Poa wheeleri,Wheeler's Bluegrass,Approved,Present,Native,Uncommon,,
LAVO-2298,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Poaceae,Grasses,In Review,,,,,
LAVO-2299,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Torreyochloa erecta,Spiked Mannagrass,Approved,Present,Native,Uncommon,,
LAVO-2300,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Torreyochloa pallida,Pale False Mannagrass,In Review,,,,,
LAVO-2301,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Torreyochloa pallida var. pauciflora,Weak Mannagrass,Approved,Present,Native,Uncommon,,
LAVO-2302,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Trisetum canescens,Nodding Oatgrass,Approved,Present,Native,Common,,
LAVO-2303,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Trisetum spicatum,Narrow Oatgrass,Approved,Present,Native,Common,,
LAVO-2304,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Trisetum wolfii,Beardless Oatgrass,Approved,Present,Native,Rare,,
LAVO-2305,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Vulpia microstachys var. pauciflora,Few-Flowered Fescue,Approved,Present,Native,Uncommon,,
LAVO-2306,Lassen Volcanic National Park,Vascular Plant,Poales,Poaceae,Vulpia myuros var. hirsuta,Foxtail Fescue,Approved,Present,Not Native,Uncommon,,
LAVO-2307,Lassen Volcanic National Park,Vascular Plant,Poales,Typhaceae,Sparganium,"Burreed, Bur-Reed",In Review,,,,,
LAVO-2308,Lassen Volcanic National Park,Vascular Plant,Poales,Typhaceae,Sparganium angustifolium,Narrow-Leaved Bur-Reed,Approved,Present,Native,Uncommon,,
LAVO-2309,Lassen Volcanic National Park,Vascular Plant,Poales,Typhaceae,Sparganium emersum ssp. emersum,Emersed Bur-Reed,Approved,Present,Native,Rare,,
LAVO-2310,Lassen Volcanic National Park,Vascular Plant,Poales,Typhaceae,Sparganium natans,Small Bur-Reed,Approved,Present,Native,Uncommon,,
LAVO-2311,Lassen Volcanic National Park,Vascular Plant,Poales,Typhaceae,Typha latifolia,Broad-Leaved Cattail,Approved,Present,Native,Uncommon,,
LAVO-2312,Lassen Volcanic National Park,Vascular Plant,Polypodiales,Aspleniaceae,Asplenium septentrionale,Northern Spleennwort,Approved,Present,Native,Rare,,
LAVO-2313,Lassen Volcanic National Park,Vascular Plant,Polypodiales,Dennstaedtiaceae,Pteridium aquilinum var. pubescens,Western Bracken,Approved,Present,Native,Common,,
LAVO-2314,Lassen Volcanic National Park,Vascular Plant,Polypodiales,Dryopteridaceae,Polystichum imbricans ssp. imbricans,Narrow-Leaved Sword Fern,Approved,Present,Native,Uncommon,,
LAVO-2315,Lassen Volcanic National Park,Vascular Plant,Polypodiales,Dryopteridaceae,Polystichum kruckebergii,Kruckeberg's Sword Fern,Approved,Not Confirmed,Native,,,
LAVO-2316,Lassen Volcanic National Park,Vascular Plant,Polypodiales,Dryopteridaceae,Polystichum scopulinum,Mountain Holly Fern,Approved,Present,Native,Rare,,
LAVO-2317,Lassen Volcanic National Park,Vascular Plant,Polypodiales,Pteridaceae,Adiantum aleuticum,Five-Finger Fern,Approved,Present,Native,Rare,,
LAVO-2318,Lassen Volcanic National Park,Vascular Plant,Polypodiales,Pteridaceae,Aspidotis densa,Indian's-Dream,Approved,Present,Native,Uncommon,,
LAVO-2319,Lassen Volcanic National Park,Vascular Plant,Polypodiales,Pteridaceae,Cheilanthes gracillima,Lace Lip Fern,Approved,Present,Native,Common,,
LAVO-2320,Lassen Volcanic National Park,Vascular Plant,Polypodiales,Pteridaceae,Cryptogramma acrostichoides,American Parsley Fern,Approved,Present,Native,Rare,,
LAVO-2321,Lassen Volcanic National Park,Vascular Plant,Polypodiales,Pteridaceae,Cryptogramma cascadensis,Cascade Parsley Fern,Approved,Present,Native,Common,,
LAVO-2322,Lassen Volcanic National Park,Vascular Plant,Polypodiales,Pteridaceae,Pellaea brachyptera,Sierra Cliffbrake,Approved,Present,Native,Rare,,
LAVO-2323,Lassen Volcanic National Park,Vascular Plant,Polypodiales,Woodsiaceae,Athyrium alpestre var. americanum,American Alpine Lady Fern,Approved,Present,Native,Common,,
LAVO-2324,Lassen Volcanic National Park,Vascular Plant,Polypodiales,Woodsiaceae,Athyrium filix-femina,None,In Review,,,,,
LAVO-2325,Lassen Volcanic National Park,Vascular Plant,Polypodiales,Woodsiaceae,Athyrium filix-femina var. cyclosorum,Western Lady Fern,Approved,Present,Native,Common,,
LAVO-2326,Lassen Volcanic National Park,Vascular Plant,Polypodiales,Woodsiaceae,Cystopteris fragilis,Fragile Fern,Approved,Present,Native,Common,,
LAVO-2327,Lassen Volcanic National Park,Vascular Plant,Polypodiales,Woodsiaceae,Woodsia scopulina,Mountain Cliff Fern,Approved,Present,Native,Uncommon,,
LAVO-2328,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Papaveraceae,Corydalis caseana ssp. caseana,Sierra Corydalis,Approved,Present,Native,Uncommon,,
LAVO-2329,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Papaveraceae,Dicentra formosa ssp. formosa,Pacific Bleedinghearts,Approved,Present,Native,Common,,
LAVO-2330,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Papaveraceae,Dicentra formosa ssp. oregona,Oregon Bleedinghearts,Approved,Not Present (False Report),Native,,,
LAVO-2331,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Papaveraceae,Dicentra nevadensis,Tulare County Bleeding Heart,Approved,Not Present (False Report),Native,,,
LAVO-2332,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Papaveraceae,Dicentra uniflora,Steer's-Head,Approved,Present,Native,Abundant,,
LAVO-2333,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Aconitum columbianum,Columbian Monkshood,Approved,Present,Native,Common,,
LAVO-2334,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Actaea rubra,Red Baneberry,Approved,Present,Native,Uncommon,,
LAVO-2335,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Anemone drummondii,Drummond's Anemone,Approved,Present,Native,Common,,
LAVO-2336,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Anemone occidentalis,Western Pasque-Flower,Approved,Present,Native,Uncommon,,
LAVO-2337,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Anemone oregana,Oregon Anemone,Approved,Present,Native,Rare,,
LAVO-2338,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Aquilegia formosa,Crimson Columbine,Approved,Present,Native,Uncommon,,
LAVO-2339,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Caltha leptosepala var. biflora,Marsh-Marigold,Approved,Present,Native,Abundant,,
LAVO-2340,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Delphinium depauperatum,Dwarf Larkspur,Approved,Present,Native,Rare,,
LAVO-2341,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Delphinium nuttallianum,Nuttall's Larkspur,Approved,Present,Native,Common,,
LAVO-2342,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Ranunculus,Buttercup,In Review,,,,,
LAVO-2343,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Ranunculus alismifolius,"Dwarf Buttercup, Plantainleaf Buttercup",In Review,,,,,
LAVO-2344,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Ranunculus alismifolius var. alismellus,Common Water-Plantain Buttercup,Approved,Present,Native,Uncommon,,
LAVO-2345,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Ranunculus alismifolius var. alismifolius,Small Water-Plantain Buttercup,Approved,Present,Native,Common,,
LAVO-2346,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Ranunculus aquatilis var. capillaceus,Water Buttercup,Approved,Present,Native,Abundant,,
LAVO-2347,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Ranunculus flammula,Creeping Buttercup,Approved,Present,Native,Common,,
LAVO-2348,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Ranunculus occidentalis,Western Buttercup,Approved,Present,Native,Common,,
LAVO-2349,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Ranunculus orthorhynchus,Straightbeak Buttercup,In Review,,,,,
LAVO-2350,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Ranunculus orthorhynchus var. orthorhynchus,Straight-Beaked Buttercup,Approved,Present,Native,Common,,
LAVO-2351,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Ranunculus populago,Swamp Buttercup,Approved,Present,Native,Rare,,
LAVO-2352,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Ranunculus uncinatus,Hook-Seeded Buttercup,Approved,Present,Native,Uncommon,,
LAVO-2353,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Thalictrum fendleri var. fendleri,Fendler's Meadow-Rue,Approved,Present,Native,Common,,
LAVO-2354,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Thalictrum sparsiflorum,Few-Flowered Meadow-Rue,Approved,Present,Native,Uncommon,,
LAVO-2355,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Trautvetteria caroliniensis,"Carolina Bugbane, Carolina Tassel-Rue, Falsebugbane",In Review,,,,,
LAVO-2356,Lassen Volcanic National Park,Vascular Plant,Ranunculales,Ranunculaceae,Trautvetteria caroliniensis var. occidentalis,Western Tassel-Rue,Approved,Not Confirmed,Native,,,
LAVO-2357,Lassen Volcanic National Park,Vascular Plant,Rosales,Rhamnaceae,Ceanothus,None,In Review,,,,,
LAVO-2358,Lassen Volcanic National Park,Vascular Plant,Rosales,Rhamnaceae,Ceanothus cordulatus,Mountain Whitethorn,Approved,Present,Native,Common,,
LAVO-2359,Lassen Volcanic National Park,Vascular Plant,Rosales,Rhamnaceae,Ceanothus prostratus,Mahala-Mats,Approved,Present,Native,Uncommon,,
LAVO-2360,Lassen Volcanic National Park,Vascular Plant,Rosales,Rhamnaceae,Ceanothus velutinus var. velutinus,Tobacco-Brush,Approved,Present,Native,Common,,
LAVO-2361,Lassen Volcanic National Park,Vascular Plant,Rosales,Rhamnaceae,Rhamnus rubra,Sierra Coffeberry,Approved,Present,Native,Uncommon,,
LAVO-2362,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Amelanchier,Serviceberry,In Review,,,,,
LAVO-2363,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Amelanchier utahensis,Service-Berry,Approved,Present,Native,Common,,
LAVO-2364,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Cercocarpus ledifolius,"Curlleaf Cercocarpus, Curl-Leaf Mountain-Mahogany",In Review,,,,,
LAVO-2365,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Cercocarpus ledifolius var. intermontanus,Curl-Leaved Mountain-Mahogany,Approved,Present,Native,Rare,,
LAVO-2366,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Chamaebatiaria millefolium,Fernbush,Approved,Present,Native,Uncommon,,
LAVO-2367,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Fragaria vesca,Woodland Strawberry,Approved,Not Confirmed,Native,,,
LAVO-2368,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Fragaria virginiana,Mountain Strawberry,Approved,Present,Native,Abundant,,
LAVO-2369,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Geum macrophyllum,Large-Leaved Avens,Approved,Present,Native,Common,,
LAVO-2370,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Geum triflorum,Old-Man's-Whiskers,Approved,Present,Native,Rare,,
LAVO-2371,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Holodiscus discolor,Oceanspray,Approved,Not Confirmed,Native,,,
LAVO-2372,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Holodiscus microphyllus,None,In Review,,,,,
LAVO-2373,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Holodiscus microphyllus var. glabrescens,Rock-Spiraea,Approved,Present,Native,Common,,
LAVO-2374,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Horkelia fusca ssp. tenella,Delicate Horkelia,Approved,Present,Native,Common,,
LAVO-2375,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Horkelia tridentata ssp. tridentata,Three-Toothed Horkelia,Approved,Not Confirmed,Native,,,
LAVO-2376,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Ivesia gordonii,Alpine Ivesia,Approved,Present,Native,Rare,,
LAVO-2377,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Potentilla,Cinquefoil,In Review,,,,,
LAVO-2378,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Potentilla anglica,English Cinquefoil,Approved,Not Confirmed,Not Native,,,
LAVO-2379,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Potentilla drummondii,Drummond's Cinquefoil,In Review,,,,,
LAVO-2380,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Potentilla drummondii ssp. breweri,Brewer's Cinquefoil,Approved,Present,Native,Uncommon,,
LAVO-2381,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Potentilla drummondii ssp. drummondii,Drummond's Cinquefoil,Approved,Present,Native,Common,,
LAVO-2382,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Potentilla flabellifolia,Fan-Leaved Cinquefoil,Approved,Present,Native,Uncommon,,
LAVO-2383,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Potentilla glandulosa,Cinquefoil,Approved,Present,Native,Common,,
LAVO-2384,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Potentilla glandulosa ssp. ashlandica,Mountain Cinquefoil,Approved,Present,Native,Common,,
LAVO-2385,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Potentilla glandulosa ssp. glandulosa,Sticky Cinquefoil,Approved,Present,Native,Uncommon,,
LAVO-2386,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Potentilla glandulosa ssp. pseudorupestris,False Rock-Loving Cinquefoil,Approved,Present,Native,Common,,
LAVO-2387,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Potentilla gracilis,"Graceful Cinquefoil, Northwest Cinquefoil, Slender Cinquefoil",In Review,,,,,
LAVO-2388,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Potentilla gracilis var. fastigiata,Slender Cinquefoil,Approved,Present,Native,Common,,
LAVO-2389,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Potentilla millefolia,Cut-Leaved Cinquefoil,Approved,Present,Native,Uncommon,,
LAVO-2390,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Potentilla palustris,Marsh Cinquefoil,Approved,Present,Native,Uncommon,,
LAVO-2391,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Prunus emarginata,Bitter Cherry,Approved,Present,Native,Common,,
LAVO-2392,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Prunus subcordata,Sierra Plum,Approved,Not Confirmed,Native,,,
LAVO-2393,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Prunus virginiana,"Chokecherry, Common Chokecherry, Virginia Chokecherry",In Review,,,,,
LAVO-2394,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Prunus virginiana var. demissa,Western Choke Cherry,Approved,Not Present,Native,,,
LAVO-2395,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Purshia tridentata,Antelope-Bush,Approved,Present,Native,Uncommon,,
LAVO-2396,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Rosa woodsii var. ultramontana,Woods' Rose,Approved,Present,Native,Rare,,
LAVO-2397,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Rubus leucodermis,White-Stemmed Raspberry,Approved,Present,Native,Common,,
LAVO-2398,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Rubus parviflorus,Thimbleberry,Approved,Present,Native,Common,,
LAVO-2399,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Sanguisorba occidentalis,Western Burnet,Approved,Present,Native,Uncommon,,
LAVO-2400,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Sibbaldia procumbens,Sibbaldia,Approved,Present,Native,Common,,
LAVO-2401,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Sorbus californica,California Mountain-Ash,Approved,Present,Native,Uncommon,,
LAVO-2402,Lassen Volcanic National Park,Vascular Plant,Rosales,Rosaceae,Spiraea densiflora,Dense-Flowered Spiraea,Approved,Present,Native,Common,,
